sample_id,parameter,parameter_raw,value,unit,uncertainty,below_limit,loq,analysis_type,source_file
p18-HL-94905-94930,"Indeno(1,2,3-cd)pyren","Indeno[1,2,3-cd]pyren",0.03,mg/kg,,True,0.03,totalanalyse,18_hestnestunnelen\extracted\p18_results.csv
p18-HL-94905-94930,"Dibenzo(a,h)antracen","Dibenzo[a,h]antracen",0.03,mg/kg,,True,0.03,totalanalyse,18_hestnestunnelen\extracted\p18_results.csv
p18-HL-94905-94930,Benzo(ghi)perylen,Benzo[ghi]perylen,0.03,mg/kg,,True,0.03,totalanalyse,18_hestnestunnelen\extracted\p18_results.csv
p18-HL-94905-94930,PAH16,Sum PAH(16) EPA,0.041,mg/kg,,False,,totalanalyse,18_hestnestunnelen\extracted\p18_results.csv
p18-HL-94905-94930,PAH16-EPA3,Sum PAH(16) EPA3,0.041,mg/kg,,False,,totalanalyse,18_hestnestunnelen\extracted\p18_results.csv
p18-HL-94905-94930,PCB28,PCB 28,0.0015,mg/kg,,True,0.0015,totalanalyse,18_hestnestunnelen\extracted\p18_results.csv
p18-HL-94905-94930,PCB52,PCB 52,0.0015,mg/kg,,True,0.0015,totalanalyse,18_hestnestunnelen\extracted\p18_results.csv
p18-HL-94905-94930,PCB101,PCB 101,0.0015,mg/kg,,True,0.0015,totalanalyse,18_hestnestunnelen\extracted\p18_results.csv
p18-HL-94905-94930,PCB118,PCB 118,0.0015,mg/kg,,True,0.0015,totalanalyse,18_hestnestunnelen\extracted\p18_results.csv
p18-HL-94905-94930,PCB138,PCB 138,0.0015,mg/kg,,True,0.0015,totalanalyse,18_hestnestunnelen\extracted\p18_results.csv
p18-HL-94905-94930,PCB153,PCB 153,0.0015,mg/kg,,True,0.0015,totalanalyse,18_hestnestunnelen\extracted\p18_results.csv
p18-HL-94905-94930,PCB180,PCB 180,0.0015,mg/kg,,True,0.0015,totalanalyse,18_hestnestunnelen\extracted\p18_results.csv
p18-HL-94930-94955,DryMatter,Tørrstoff,92.5,%,,False,,totalanalyse,18_hestnestunnelen\extracted\p18_results.csv
p18-HL-94930-94955,As,Arsen (As),0.98,mg/kg,,True,0.98,totalanalyse,18_hestnestunnelen\extracted\p18_results.csv
p18-HL-94930-94955,Pb,Bly (Pb),5.5,mg/kg,,False,,totalanalyse,18_hestnestunnelen\extracted\p18_results.csv
p18-HL-94930-94955,Cd,Kadmium (Cd),0.2,mg/kg,,True,0.2,totalanalyse,18_hestnestunnelen\extracted\p18_results.csv
p18-HL-94930-94955,Cu,Kobber (Cu),12.0,mg/kg,,False,,totalanalyse,18_hestnestunnelen\extracted\p18_results.csv
p18-HL-94930-94955,Cr,Krom (Cr),9.5,mg/kg,,False,,totalanalyse,18_hestnestunnelen\extracted\p18_results.csv
p18-HL-94930-94955,Hg,Kvikksølv (Hg),0.0098,mg/kg,,True,0.0098,totalanalyse,18_hestnestunnelen\extracted\p18_results.csv
p18-HL-94930-94955,Ni,Nikkel (Ni),6.8,mg/kg,,False,,totalanalyse,18_hestnestunnelen\extracted\p18_results.csv
p18-HL-94930-94955,Zn,Sink (Zn),35.0,mg/kg,,False,,totalanalyse,18_hestnestunnelen\extracted\p18_results.csv
p18-HL-94930-94955,Cr_VI,Krom (VI),0.22,mg/kg,,True,0.22,totalanalyse,18_hestnestunnelen\extracted\p18_results.csv
p18-HL-94930-94955,Xylen,m/p/o-Xylen,0.1,mg/kg,,True,100.0,totalanalyse,18_hestnestunnelen\extracted\p18_results.csv
p18-HL-94930-94955,Alifater C6-C8,Alifater >C6-C8,7.0,mg/kg,,True,7.0,totalanalyse,18_hestnestunnelen\extracted\p18_results.csv
p18-HL-94930-94955,Alifater C8-C10,Alifater >C8-C10,3.0,mg/kg,,True,3.0,totalanalyse,18_hestnestunnelen\extracted\p18_results.csv
p18-HL-94930-94955,Alifater C10-C12,Alifater >C10-C12,5.0,mg/kg,,True,5.0,totalanalyse,18_hestnestunnelen\extracted\p18_results.csv
p18-HL-94930-94955,Alifater C12-C16,Alifater >C12-C16,9.4,mg/kg,,False,,totalanalyse,18_hestnestunnelen\extracted\p18_results.csv
p18-HL-94930-94955,Alifater C16-C35,Alifater >C16-C35,56.0,mg/kg,,False,,totalanalyse,18_hestnestunnelen\extracted\p18_results.csv
p18-HL-94930-94955,Alifater C12-C35,Alifater >C12-C35,65.0,mg/kg,,False,,totalanalyse,18_hestnestunnelen\extracted\p18_results.csv
p18-HL-94930-94955,Aromatics C8-C10,Aromater >C8-C10,4.0,mg/kg,,True,4.0,totalanalyse,18_hestnestunnelen\extracted\p18_results.csv
p18-HL-94930-94955,Aromatics C10-C16,Aromater >C10-C16,0.9,mg/kg,,True,0.9,totalanalyse,18_hestnestunnelen\extracted\p18_results.csv
p18-HL-94930-94955,Aromatics C16-C35,Aromater >C16-C35,0.5,mg/kg,,True,0.5,totalanalyse,18_hestnestunnelen\extracted\p18_results.csv
p18-HL-94930-94955,Benzo(a)antracen/Methylchrysener,Methylchrysener/benzo(a)anthracener,0.5,mg/kg,,True,0.5,totalanalyse,18_hestnestunnelen\extracted\p18_results.csv
p18-HL-94930-94955,Methylpyren/Fluoranthen,Methylpyrene/fluoranthense,0.5,mg/kg,,True,0.5,totalanalyse,18_hestnestunnelen\extracted\p18_results.csv
p18-HL-94930-94955,Benzo(a)antracen,Benzo[a]antracen,0.03,mg/kg,,True,0.03,totalanalyse,18_hestnestunnelen\extracted\p18_results.csv
p18-HL-94930-94955,Krysen,Krysen/Trifenylen,0.03,mg/kg,,True,0.03,totalanalyse,18_hestnestunnelen\extracted\p18_results.csv
p18-HL-94930-94955,BaP,Benzo[a]pyren,0.03,mg/kg,,True,0.03,totalanalyse,18_hestnestunnelen\extracted\p18_results.csv
p18-HL-94930-94955,"Indeno(1,2,3-cd)pyren","Indeno[1,2,3-cd]pyren",0.03,mg/kg,,True,0.03,totalanalyse,18_hestnestunnelen\extracted\p18_results.csv
p18-HL-94930-94955,"Dibenzo(a,h)antracen","Dibenzo[a,h]antracen",0.03,mg/kg,,True,0.03,totalanalyse,18_hestnestunnelen\extracted\p18_results.csv
p18-HL-94930-94955,Benzo(ghi)perylen,Benzo[ghi]perylen,0.03,mg/kg,,True,0.03,totalanalyse,18_hestnestunnelen\extracted\p18_results.csv
p18-HL-94930-94955,PAH16,Sum PAH(16) EPA,0.078,mg/kg,,False,,totalanalyse,18_hestnestunnelen\extracted\p18_results.csv
p18-HL-94930-94955,PAH16-EPA3,Sum PAH(16) EPA3,0.078,mg/kg,,False,,totalanalyse,18_hestnestunnelen\extracted\p18_results.csv
p18-HL-94930-94955,PCB28,PCB 28,0.0015,mg/kg,,True,0.0015,totalanalyse,18_hestnestunnelen\extracted\p18_results.csv
p18-HL-94930-94955,PCB52,PCB 52,0.0015,mg/kg,,True,0.0015,totalanalyse,18_hestnestunnelen\extracted\p18_results.csv
p18-HL-94930-94955,PCB101,PCB 101,0.0015,mg/kg,,True,0.0015,totalanalyse,18_hestnestunnelen\extracted\p18_results.csv
p18-HL-94930-94955,PCB118,PCB 118,0.0015,mg/kg,,True,0.0015,totalanalyse,18_hestnestunnelen\extracted\p18_results.csv
p18-HL-94930-94955,PCB138,PCB 138,0.0015,mg/kg,,True,0.0015,totalanalyse,18_hestnestunnelen\extracted\p18_results.csv
p18-HL-94930-94955,PCB153,PCB 153,0.0015,mg/kg,,True,0.0015,totalanalyse,18_hestnestunnelen\extracted\p18_results.csv
p18-HL-94930-94955,PCB180,PCB 180,0.0015,mg/kg,,True,0.0015,totalanalyse,18_hestnestunnelen\extracted\p18_results.csv
p18-HL-94955-94980,DryMatter,Tørrstoff,92.2,%,,False,,totalanalyse,18_hestnestunnelen\extracted\p18_results.csv
p18-HL-94955-94980,As,Arsen (As),0.98,mg/kg,,True,0.98,totalanalyse,18_hestnestunnelen\extracted\p18_results.csv
p18-HL-94955-94980,Pb,Bly (Pb),5.5,mg/kg,,False,,totalanalyse,18_hestnestunnelen\extracted\p18_results.csv
p18-HL-94955-94980,Cd,Kadmium (Cd),0.2,mg/kg,,True,0.2,totalanalyse,18_hestnestunnelen\extracted\p18_results.csv
p18-HL-94955-94980,Cu,Kobber (Cu),39.0,mg/kg,,False,,totalanalyse,18_hestnestunnelen\extracted\p18_results.csv
p18-HL-94955-94980,Cr,Krom (Cr),8.4,mg/kg,,False,,totalanalyse,18_hestnestunnelen\extracted\p18_results.csv
p18-HL-94955-94980,Hg,Kvikksølv (Hg),0.0098,mg/kg,,True,0.0098,totalanalyse,18_hestnestunnelen\extracted\p18_results.csv
p18-HL-94955-94980,Ni,Nikkel (Ni),6.8,mg/kg,,False,,totalanalyse,18_hestnestunnelen\extracted\p18_results.csv
p18-HL-94955-94980,Zn,Sink (Zn),32.0,mg/kg,,False,,totalanalyse,18_hestnestunnelen\extracted\p18_results.csv
p18-HL-94955-94980,Cr_VI,Krom (VI),0.22,mg/kg,,True,0.22,totalanalyse,18_hestnestunnelen\extracted\p18_results.csv
p18-HL-94955-94980,Xylen,m/p/o-Xylen,0.1,mg/kg,,True,100.0,totalanalyse,18_hestnestunnelen\extracted\p18_results.csv
p18-HL-94955-94980,Alifater C6-C8,Alifater >C6-C8,7.0,mg/kg,,True,7.0,totalanalyse,18_hestnestunnelen\extracted\p18_results.csv
p18-HL-94955-94980,Alifater C8-C10,Alifater >C8-C10,3.0,mg/kg,,True,3.0,totalanalyse,18_hestnestunnelen\extracted\p18_results.csv
p18-HL-94955-94980,Alifater C10-C12,Alifater >C10-C12,5.0,mg/kg,,True,5.0,totalanalyse,18_hestnestunnelen\extracted\p18_results.csv
p18-HL-94955-94980,Alifater C12-C16,Alifater >C12-C16,5.0,mg/kg,,True,5.0,totalanalyse,18_hestnestunnelen\extracted\p18_results.csv
p18-HL-94955-94980,Alifater C16-C35,Alifater >C16-C35,41.0,mg/kg,,False,,totalanalyse,18_hestnestunnelen\extracted\p18_results.csv
p18-HL-94955-94980,Alifater C12-C35,Alifater >C12-C35,41.0,mg/kg,,False,,totalanalyse,18_hestnestunnelen\extracted\p18_results.csv
p18-HL-94955-94980,Aromatics C8-C10,Aromater >C8-C10,4.0,mg/kg,,True,4.0,totalanalyse,18_hestnestunnelen\extracted\p18_results.csv
p18-HL-94955-94980,Aromatics C10-C16,Aromater >C10-C16,0.9,mg/kg,,True,0.9,totalanalyse,18_hestnestunnelen\extracted\p18_results.csv
p18-HL-94955-94980,Aromatics C16-C35,Aromater >C16-C35,0.5,mg/kg,,True,0.5,totalanalyse,18_hestnestunnelen\extracted\p18_results.csv
p18-HL-94955-94980,Benzo(a)antracen/Methylchrysener,Methylchrysener/benzo(a)anthracener,0.5,mg/kg,,True,0.5,totalanalyse,18_hestnestunnelen\extracted\p18_results.csv
p18-HL-94955-94980,Methylpyren/Fluoranthen,Methylpyrene/fluoranthense,0.5,mg/kg,,True,0.5,totalanalyse,18_hestnestunnelen\extracted\p18_results.csv
p18-HL-94955-94980,Benzo(a)antracen,Benzo[a]antracen,0.03,mg/kg,,True,0.03,totalanalyse,18_hestnestunnelen\extracted\p18_results.csv
p18-HL-94955-94980,Krysen,Krysen/Trifenylen,0.03,mg/kg,,True,0.03,totalanalyse,18_hestnestunnelen\extracted\p18_results.csv
p18-HL-94955-94980,BaP,Benzo[a]pyren,0.03,mg/kg,,True,0.03,totalanalyse,18_hestnestunnelen\extracted\p18_results.csv
p18-HL-94955-94980,"Indeno(1,2,3-cd)pyren","Indeno[1,2,3-cd]pyren",0.03,mg/kg,,True,0.03,totalanalyse,18_hestnestunnelen\extracted\p18_results.csv
p18-HL-94955-94980,"Dibenzo(a,h)antracen","Dibenzo[a,h]antracen",0.03,mg/kg,,True,0.03,totalanalyse,18_hestnestunnelen\extracted\p18_results.csv
p18-HL-94955-94980,Benzo(ghi)perylen,Benzo[ghi]perylen,0.03,mg/kg,,True,0.03,totalanalyse,18_hestnestunnelen\extracted\p18_results.csv
p18-HL-94955-94980,PAH16,Sum PAH(16) EPA,0.042,mg/kg,,False,,totalanalyse,18_hestnestunnelen\extracted\p18_results.csv
p18-HL-94955-94980,PAH16-EPA3,Sum PAH(16) EPA3,0.042,mg/kg,,False,,totalanalyse,18_hestnestunnelen\extracted\p18_results.csv
p18-HL-94955-94980,PCB28,PCB 28,0.0015,mg/kg,,True,0.0015,totalanalyse,18_hestnestunnelen\extracted\p18_results.csv
p18-HL-94955-94980,PCB52,PCB 52,0.0015,mg/kg,,True,0.0015,totalanalyse,18_hestnestunnelen\extracted\p18_results.csv
p18-HL-94955-94980,PCB101,PCB 101,0.0015,mg/kg,,True,0.0015,totalanalyse,18_hestnestunnelen\extracted\p18_results.csv
p18-HL-94955-94980,PCB118,PCB 118,0.0015,mg/kg,,True,0.0015,totalanalyse,18_hestnestunnelen\extracted\p18_results.csv
p18-HL-94955-94980,PCB138,PCB 138,0.0015,mg/kg,,True,0.0015,totalanalyse,18_hestnestunnelen\extracted\p18_results.csv
p18-HL-94955-94980,PCB153,PCB 153,0.0015,mg/kg,,True,0.0015,totalanalyse,18_hestnestunnelen\extracted\p18_results.csv
p18-HL-94955-94980,PCB180,PCB 180,0.0015,mg/kg,,True,0.0015,totalanalyse,18_hestnestunnelen\extracted\p18_results.csv
p18-HL-94980-95005,DryMatter,Tørrstoff,90.3,%,,False,,totalanalyse,18_hestnestunnelen\extracted\p18_results.csv
p18-HL-94980-95005,As,Arsen (As),1.0,mg/kg,,True,1.0,totalanalyse,18_hestnestunnelen\extracted\p18_results.csv
p18-HL-94980-95005,Pb,Bly (Pb),4.1,mg/kg,,False,,totalanalyse,18_hestnestunnelen\extracted\p18_results.csv
p18-HL-94980-95005,Cd,Kadmium (Cd),0.2,mg/kg,,True,0.2,totalanalyse,18_hestnestunnelen\extracted\p18_results.csv
p18-HL-94980-95005,Cu,Kobber (Cu),54.0,mg/kg,,False,,totalanalyse,18_hestnestunnelen\extracted\p18_results.csv
p18-HL-94980-95005,Cr,Krom (Cr),16.0,mg/kg,,False,,totalanalyse,18_hestnestunnelen\extracted\p18_results.csv
p18-HL-94980-95005,Hg,Kvikksølv (Hg),0.01,mg/kg,,True,0.01,totalanalyse,18_hestnestunnelen\extracted\p18_results.csv
p18-HL-94980-95005,Ni,Nikkel (Ni),14.0,mg/kg,,False,,totalanalyse,18_hestnestunnelen\extracted\p18_results.csv
p18-HL-94980-95005,Zn,Sink (Zn),38.0,mg/kg,,False,,totalanalyse,18_hestnestunnelen\extracted\p18_results.csv
p18-HL-94980-95005,Cr_VI,Krom (VI),0.28,mg/kg,,False,,totalanalyse,18_hestnestunnelen\extracted\p18_results.csv
p18-HL-94980-95005,Xylen,m/p/o-Xylen,0.1,mg/kg,,True,100.0,totalanalyse,18_hestnestunnelen\extracted\p18_results.csv
p18-HL-94980-95005,Alifater C6-C8,Alifater >C6-C8,7.0,mg/kg,,True,7.0,totalanalyse,18_hestnestunnelen\extracted\p18_results.csv
p18-HL-94980-95005,Alifater C8-C10,Alifater >C8-C10,3.0,mg/kg,,True,3.0,totalanalyse,18_hestnestunnelen\extracted\p18_results.csv
p18-HL-94980-95005,Alifater C10-C12,Alifater >C10-C12,5.0,mg/kg,,True,5.0,totalanalyse,18_hestnestunnelen\extracted\p18_results.csv
p18-HL-94980-95005,Alifater C12-C16,Alifater >C12-C16,9.8,mg/kg,,False,,totalanalyse,18_hestnestunnelen\extracted\p18_results.csv
p18-HL-94980-95005,Alifater C16-C35,Alifater >C16-C35,79.0,mg/kg,,False,,totalanalyse,18_hestnestunnelen\extracted\p18_results.csv
p18-HL-94980-95005,Alifater C12-C35,Alifater >C12-C35,89.0,mg/kg,,False,,totalanalyse,18_hestnestunnelen\extracted\p18_results.csv
p18-HL-94980-95005,Aromatics C8-C10,Aromater >C8-C10,4.0,mg/kg,,True,4.0,totalanalyse,18_hestnestunnelen\extracted\p18_results.csv
p18-HL-94980-95005,Aromatics C10-C16,Aromater >C10-C16,0.9,mg/kg,,True,0.9,totalanalyse,18_hestnestunnelen\extracted\p18_results.csv
p18-HL-94980-95005,Aromatics C16-C35,Aromater >C16-C35,0.5,mg/kg,,True,0.5,totalanalyse,18_hestnestunnelen\extracted\p18_results.csv
p18-HL-94980-95005,Benzo(a)antracen/Methylchrysener,Methylchrysener/benzo(a)anthracener,0.5,mg/kg,,True,0.5,totalanalyse,18_hestnestunnelen\extracted\p18_results.csv
p18-HL-94980-95005,Methylpyren/Fluoranthen,Methylpyrene/fluoranthense,0.5,mg/kg,,True,0.5,totalanalyse,18_hestnestunnelen\extracted\p18_results.csv
p18-HL-94980-95005,Benzo(a)antracen,Benzo[a]antracen,0.03,mg/kg,,True,0.03,totalanalyse,18_hestnestunnelen\extracted\p18_results.csv
p18-HL-94980-95005,Krysen,Krysen/Trifenylen,0.03,mg/kg,,True,0.03,totalanalyse,18_hestnestunnelen\extracted\p18_results.csv
p18-HL-94980-95005,BaP,Benzo[a]pyren,0.03,mg/kg,,True,0.03,totalanalyse,18_hestnestunnelen\extracted\p18_results.csv
p18-HL-94980-95005,"Indeno(1,2,3-cd)pyren","Indeno[1,2,3-cd]pyren",0.03,mg/kg,,True,0.03,totalanalyse,18_hestnestunnelen\extracted\p18_results.csv
p18-HL-94980-95005,"Dibenzo(a,h)antracen","Dibenzo[a,h]antracen",0.03,mg/kg,,True,0.03,totalanalyse,18_hestnestunnelen\extracted\p18_results.csv
p18-HL-94980-95005,Benzo(ghi)perylen,Benzo[ghi]perylen,0.03,mg/kg,,True,0.03,totalanalyse,18_hestnestunnelen\extracted\p18_results.csv
p18-HL-94980-95005,PAH16,Sum PAH(16) EPA,0.065,mg/kg,,False,,totalanalyse,18_hestnestunnelen\extracted\p18_results.csv
p18-HL-94980-95005,PAH16-EPA3,Sum PAH(16) EPA3,0.065,mg/kg,,False,,totalanalyse,18_hestnestunnelen\extracted\p18_results.csv
p18-HL-94980-95005,PCB28,PCB 28,0.0015,mg/kg,,True,0.0015,totalanalyse,18_hestnestunnelen\extracted\p18_results.csv
p18-HL-94980-95005,PCB52,PCB 52,0.0015,mg/kg,,True,0.0015,totalanalyse,18_hestnestunnelen\extracted\p18_results.csv
p18-HL-94980-95005,PCB101,PCB 101,0.0015,mg/kg,,True,0.0015,totalanalyse,18_hestnestunnelen\extracted\p18_results.csv
p18-HL-94980-95005,PCB118,PCB 118,0.0015,mg/kg,,True,0.0015,totalanalyse,18_hestnestunnelen\extracted\p18_results.csv
p18-HL-94980-95005,PCB138,PCB 138,0.0015,mg/kg,,True,0.0015,totalanalyse,18_hestnestunnelen\extracted\p18_results.csv
p18-HL-94980-95005,PCB153,PCB 153,0.0015,mg/kg,,True,0.0015,totalanalyse,18_hestnestunnelen\extracted\p18_results.csv
p18-HL-94980-95005,PCB180,PCB 180,0.0015,mg/kg,,True,0.0015,totalanalyse,18_hestnestunnelen\extracted\p18_results.csv
p18-HL-95005-95030,DryMatter,Tørrstoff,92.8,%,,False,,totalanalyse,18_hestnestunnelen\extracted\p18_results.csv
p18-HL-95005-95030,As,Arsen (As),0.97,mg/kg,,True,0.97,totalanalyse,18_hestnestunnelen\extracted\p18_results.csv
p18-HL-95005-95030,Pb,Bly (Pb),4.8,mg/kg,,False,,totalanalyse,18_hestnestunnelen\extracted\p18_results.csv
p18-HL-95005-95030,Cd,Kadmium (Cd),0.2,mg/kg,,True,0.2,totalanalyse,18_hestnestunnelen\extracted\p18_results.csv
p18-HL-95005-95030,Cu,Kobber (Cu),24.0,mg/kg,,False,,totalanalyse,18_hestnestunnelen\extracted\p18_results.csv
p18-HL-95005-95030,Cr,Krom (Cr),14.0,mg/kg,,False,,totalanalyse,18_hestnestunnelen\extracted\p18_results.csv
p18-HL-95005-95030,Hg,Kvikksølv (Hg),0.0097,mg/kg,,True,0.0097,totalanalyse,18_hestnestunnelen\extracted\p18_results.csv
p18-HL-95005-95030,Ni,Nikkel (Ni),9.9,mg/kg,,False,,totalanalyse,18_hestnestunnelen\extracted\p18_results.csv
p18-HL-95005-95030,Zn,Sink (Zn),54.0,mg/kg,,False,,totalanalyse,18_hestnestunnelen\extracted\p18_results.csv
p18-HL-95005-95030,Cr_VI,Krom (VI),0.22,mg/kg,,True,0.22,totalanalyse,18_hestnestunnelen\extracted\p18_results.csv
p18-HL-95005-95030,Xylen,m/p/o-Xylen,0.1,mg/kg,,True,100.0,totalanalyse,18_hestnestunnelen\extracted\p18_results.csv
p18-HL-95005-95030,Alifater C6-C8,Alifater >C6-C8,7.0,mg/kg,,True,7.0,totalanalyse,18_hestnestunnelen\extracted\p18_results.csv
p18-HL-95005-95030,Alifater C8-C10,Alifater >C8-C10,3.0,mg/kg,,True,3.0,totalanalyse,18_hestnestunnelen\extracted\p18_results.csv
p18-HL-95005-95030,Alifater C10-C12,Alifater >C10-C12,5.0,mg/kg,,True,5.0,totalanalyse,18_hestnestunnelen\extracted\p18_results.csv
p18-HL-95005-95030,Alifater C12-C16,Alifater >C12-C16,17.0,mg/kg,,False,,totalanalyse,18_hestnestunnelen\extracted\p18_results.csv
p18-HL-95005-95030,Alifater C16-C35,Alifater >C16-C35,62.0,mg/kg,,False,,totalanalyse,18_hestnestunnelen\extracted\p18_results.csv
p18-HL-95005-95030,Alifater C12-C35,Alifater >C12-C35,79.0,mg/kg,,False,,totalanalyse,18_hestnestunnelen\extracted\p18_results.csv
p18-HL-95005-95030,Aromatics C8-C10,Aromater >C8-C10,4.0,mg/kg,,True,4.0,totalanalyse,18_hestnestunnelen\extracted\p18_results.csv
p18-HL-95005-95030,Aromatics C10-C16,Aromater >C10-C16,0.9,mg/kg,,True,0.9,totalanalyse,18_hestnestunnelen\extracted\p18_results.csv
p18-HL-95005-95030,Aromatics C16-C35,Aromater >C16-C35,0.5,mg/kg,,True,0.5,totalanalyse,18_hestnestunnelen\extracted\p18_results.csv
p18-HL-95005-95030,Benzo(a)antracen/Methylchrysener,Methylchrysener/benzo(a)anthracener,0.5,mg/kg,,True,0.5,totalanalyse,18_hestnestunnelen\extracted\p18_results.csv
p18-HL-95005-95030,Methylpyren/Fluoranthen,Methylpyrene/fluoranthense,0.5,mg/kg,,True,0.5,totalanalyse,18_hestnestunnelen\extracted\p18_results.csv
p18-HL-95005-95030,Benzo(a)antracen,Benzo[a]antracen,0.03,mg/kg,,True,0.03,totalanalyse,18_hestnestunnelen\extracted\p18_results.csv
p18-HL-95005-95030,Krysen,Krysen/Trifenylen,0.03,mg/kg,,True,0.03,totalanalyse,18_hestnestunnelen\extracted\p18_results.csv
p18-HL-95005-95030,BaP,Benzo[a]pyren,0.03,mg/kg,,True,0.03,totalanalyse,18_hestnestunnelen\extracted\p18_results.csv
p18-HL-95005-95030,"Indeno(1,2,3-cd)pyren","Indeno[1,2,3-cd]pyren",0.03,mg/kg,,True,0.03,totalanalyse,18_hestnestunnelen\extracted\p18_results.csv
p18-HL-95005-95030,"Dibenzo(a,h)antracen","Dibenzo[a,h]antracen",0.03,mg/kg,,True,0.03,totalanalyse,18_hestnestunnelen\extracted\p18_results.csv
p18-HL-95005-95030,Benzo(ghi)perylen,Benzo[ghi]perylen,0.03,mg/kg,,True,0.03,totalanalyse,18_hestnestunnelen\extracted\p18_results.csv
p18-HL-95005-95030,PCB28,PCB 28,0.0015,mg/kg,,True,0.0015,totalanalyse,18_hestnestunnelen\extracted\p18_results.csv
p18-HL-95005-95030,PCB52,PCB 52,0.0015,mg/kg,,True,0.0015,totalanalyse,18_hestnestunnelen\extracted\p18_results.csv
p18-HL-95005-95030,PCB101,PCB 101,0.0015,mg/kg,,True,0.0015,totalanalyse,18_hestnestunnelen\extracted\p18_results.csv
p18-HL-95005-95030,PCB118,PCB 118,0.0015,mg/kg,,True,0.0015,totalanalyse,18_hestnestunnelen\extracted\p18_results.csv
p18-HL-95005-95030,PCB138,PCB 138,0.0015,mg/kg,,True,0.0015,totalanalyse,18_hestnestunnelen\extracted\p18_results.csv
p18-HL-95005-95030,PCB153,PCB 153,0.0015,mg/kg,,True,0.0015,totalanalyse,18_hestnestunnelen\extracted\p18_results.csv
p18-HL-95005-95030,PCB180,PCB 180,0.0015,mg/kg,,True,0.0015,totalanalyse,18_hestnestunnelen\extracted\p18_results.csv
p18-HL-95030-95055,DryMatter,Tørrstoff,93.5,%,,False,,totalanalyse,18_hestnestunnelen\extracted\p18_results.csv
p18-HL-95030-95055,As,Arsen (As),0.97,mg/kg,,True,0.97,totalanalyse,18_hestnestunnelen\extracted\p18_results.csv
p18-HL-95030-95055,Pb,Bly (Pb),4.9,mg/kg,,False,,totalanalyse,18_hestnestunnelen\extracted\p18_results.csv
p18-HL-95030-95055,Cd,Kadmium (Cd),0.2,mg/kg,,True,0.2,totalanalyse,18_hestnestunnelen\extracted\p18_results.csv
p18-HL-95030-95055,Cu,Kobber (Cu),25.0,mg/kg,,False,,totalanalyse,18_hestnestunnelen\extracted\p18_results.csv
p18-HL-95030-95055,Cr,Krom (Cr),13.0,mg/kg,,False,,totalanalyse,18_hestnestunnelen\extracted\p18_results.csv
p18-HL-95030-95055,Hg,Kvikksølv (Hg),0.0097,mg/kg,,True,0.0097,totalanalyse,18_hestnestunnelen\extracted\p18_results.csv
p18-HL-95030-95055,Ni,Nikkel (Ni),8.6,mg/kg,,False,,totalanalyse,18_hestnestunnelen\extracted\p18_results.csv
p18-HL-95030-95055,Zn,Sink (Zn),47.0,mg/kg,,False,,totalanalyse,18_hestnestunnelen\extracted\p18_results.csv
p18-HL-95030-95055,Cr_VI,Krom (VI),0.22,mg/kg,,True,0.22,totalanalyse,18_hestnestunnelen\extracted\p18_results.csv
p18-HL-95030-95055,Xylen,m/p/o-Xylen,0.1,mg/kg,,True,100.0,totalanalyse,18_hestnestunnelen\extracted\p18_results.csv
p18-HL-95030-95055,Alifater C6-C8,Alifater >C6-C8,7.0,mg/kg,,True,7.0,totalanalyse,18_hestnestunnelen\extracted\p18_results.csv
p18-HL-95030-95055,Alifater C8-C10,Alifater >C8-C10,3.0,mg/kg,,True,3.0,totalanalyse,18_hestnestunnelen\extracted\p18_results.csv
p18-HL-95030-95055,Alifater C10-C12,Alifater >C10-C12,5.0,mg/kg,,True,5.0,totalanalyse,18_hestnestunnelen\extracted\p18_results.csv
p18-HL-95030-95055,Alifater C12-C16,Alifater >C12-C16,5.2,mg/kg,,False,,totalanalyse,18_hestnestunnelen\extracted\p18_results.csv
p18-HL-95030-95055,Alifater C16-C35,Alifater >C16-C35,39.0,mg/kg,,False,,totalanalyse,18_hestnestunnelen\extracted\p18_results.csv
p18-HL-95030-95055,Alifater C12-C35,Alifater >C12-C35,44.0,mg/kg,,False,,totalanalyse,18_hestnestunnelen\extracted\p18_results.csv
p18-HL-95030-95055,Aromatics C8-C10,Aromater >C8-C10,4.0,mg/kg,,True,4.0,totalanalyse,18_hestnestunnelen\extracted\p18_results.csv
p18-HL-95030-95055,Aromatics C10-C16,Aromater >C10-C16,0.9,mg/kg,,True,0.9,totalanalyse,18_hestnestunnelen\extracted\p18_results.csv
p18-HL-95030-95055,Aromatics C16-C35,Aromater >C16-C35,0.5,mg/kg,,True,0.5,totalanalyse,18_hestnestunnelen\extracted\p18_results.csv
p18-HL-95030-95055,Benzo(a)antracen/Methylchrysener,Methylchrysener/benzo(a)anthracener,0.5,mg/kg,,True,0.5,totalanalyse,18_hestnestunnelen\extracted\p18_results.csv
p18-HL-95030-95055,Methylpyren/Fluoranthen,Methylpyrene/fluoranthense,0.5,mg/kg,,True,0.5,totalanalyse,18_hestnestunnelen\extracted\p18_results.csv
p18-HL-95030-95055,Benzo(a)antracen,Benzo[a]antracen,0.03,mg/kg,,True,0.03,totalanalyse,18_hestnestunnelen\extracted\p18_results.csv
